0,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32627,41,Non-Private,445382,12,Married,Other,Husband,White,Male,15024,0,60,US,1
26281,48,Non-Private,81513,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
6962,36,Private,334291,9,Married,Other,Husband,White,Male,0,0,40,US,1
2073,51,Non-Private,133050,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,1
42006,34,Private,256362,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,Non-US,1
38662,28,Private,79874,11,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
6623,38,Private,190776,12,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
22188,39,Private,78171,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
30541,35,Non-Private,135289,9,Married,Other,Husband,White,Male,0,0,60,US,0
26313,28,Private,274679,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,US,0
34691,41,Non-Private,231348,13,Married,Other,Husband,White,Male,0,0,40,US,0
10730,42,Non-Private,31621,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
31850,54,Private,24108,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
30032,24,Private,214542,10,Non-Married,Other,Non-Husband,White,Male,0,0,60,Non-US,0
3659,30,Private,206051,9,Married,Other,Husband,White,Male,0,0,40,US,1
42581,63,Private,195338,13,Married,Managerial-Specialist,Husband,White,Male,15024,0,45,US,1
41362,40,Private,104196,13,Married,Managerial-Specialist,Husband,White,Male,0,0,60,US,1
17153,36,Private,167482,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
48794,29,Non-Private,170482,9,Married,Other,Husband,Non-White,Male,0,2057,40,US,0
4670,33,Private,198003,10,Married,Other,Husband,White,Male,7298,0,50,US,1
34304,29,Private,149902,16,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,80,US,0
37010,47,Non-Private,182313,14,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
19295,27,Private,199172,13,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
47354,26,Private,132661,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
28527,27,Private,132805,6,Non-Married,Other,Non-Husband,White,Male,0,1980,40,US,0
26655,38,Private,52738,10,Married,Other,Husband,White,Male,0,0,40,US,0
18932,63,Private,266083,4,Married,Other,Husband,White,Male,0,0,60,US,1
30246,49,Non-Private,298445,15,Married,Managerial-Specialist,Non-Husband,White,Female,0,1977,60,US,1
8561,43,Non-Private,262233,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,1
47823,50,Non-Private,262777,14,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,45,Non-US,0
47404,56,Non-Private,174564,8,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
37652,31,Private,234537,9,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
26346,36,Non-Private,112497,15,Non-Married,Managerial-Specialist,Non-Husband,White,Male,25236,0,40,US,1
35623,26,Private,175540,9,Married,Other,Husband,White,Male,0,0,40,US,0
47673,26,Private,175801,9,Married,Other,Husband,White,Male,0,0,40,US,0
20391,36,Non-Private,251091,10,Married,Other,Husband,White,Male,0,0,40,US,1
19792,50,Private,177705,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
8968,61,Private,215944,5,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
30755,50,Non-Private,308764,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
1783,39,Private,238415,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
13223,28,Private,155621,3,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
7312,60,Non-Private,232769,7,Married,Other,Husband,White,Male,0,0,20,US,0
34391,41,Non-Private,201363,9,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,38,US,1
3243,25,Private,206600,5,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,48,Non-US,0
32089,54,Non-Private,158948,9,Married,Other,Husband,White,Male,0,0,15,US,0
47789,36,Non-Private,102729,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
25809,52,Private,150393,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
5895,26,Private,202203,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
4038,35,Private,168675,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
5467,31,Private,91964,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
26677,60,Private,139391,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,US,1
657,34,Private,106742,9,Married,Other,Husband,White,Male,0,0,45,US,0
47011,40,Non-Private,46221,16,Non-Married,Managerial-Specialist,Non-Husband,White,Male,99999,0,55,US,1
47602,55,Private,173832,14,Non-Married,Other,Non-Husband,White,Male,10520,0,40,US,1
37812,24,Private,153078,13,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
26632,32,Private,159442,15,Non-Married,Other,Non-Husband,White,Female,13550,0,50,US,1
42052,70,Private,210673,6,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,20,US,0
35189,40,Private,276759,14,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,60,US,1
28249,19,Private,206599,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
42564,31,Private,93326,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
39074,52,Non-Private,224763,9,Married,Other,Husband,White,Male,0,0,50,Non-US,0
2756,43,Non-Private,147328,14,Married,Managerial-Specialist,Husband,White,Male,0,1977,60,US,1
29080,45,Private,98475,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,45,US,0
36213,36,Private,359001,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
25514,55,Private,217802,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,25,US,0
45621,34,Private,207685,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,39,US,0
14036,36,Non-Private,188236,9,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
9533,48,Non-Private,167918,14,Married,Other,Husband,Non-White,Male,0,0,50,Non-US,0
2339,36,Private,116358,14,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,Non-US,1
27744,37,Private,231491,9,Married,Other,Husband,White,Male,0,0,35,US,0
45261,32,Non-Private,195891,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
13452,21,Private,83033,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,2176,0,20,US,0
28759,32,Non-Private,134737,13,Married,Managerial-Specialist,Husband,White,Male,0,0,70,US,1
4424,43,Non-Private,336763,10,Non-Married,Other,Non-Husband,White,Female,0,880,42,US,0
29461,44,Private,277488,10,Married,Managerial-Specialist,Husband,White,Male,3103,0,40,US,1
12615,56,Private,244554,6,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
4908,44,Non-Private,188808,11,Married,Other,Husband,White,Male,0,0,40,US,1
42455,22,Private,162282,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,55,US,0
40781,33,Non-Private,292317,5,Married,Other,Husband,White,Male,0,0,40,US,0
25418,39,Private,120074,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
34857,40,Private,77572,10,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
17986,55,Private,181220,9,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
16415,50,Private,143664,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
24387,38,Private,115289,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
40258,20,Private,344698,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,30,US,0
23721,27,Private,186454,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,13550,0,40,US,1
22963,27,Private,129528,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
26395,35,Private,261012,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
23952,59,Private,81929,16,Married,Managerial-Specialist,Husband,White,Male,0,2415,45,US,1
21854,33,Non-Private,29617,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
35321,23,Private,164732,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,10,US,0
46146,47,Private,177858,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,27828,0,60,US,1
11374,44,Private,155701,4,Non-Married,Other,Non-Husband,White,Female,0,0,38,Non-US,0
42982,27,Private,384774,4,Non-Married,Other,Non-Husband,White,Female,0,0,50,US,0
43648,22,Private,215917,9,Married,Other,Husband,Non-White,Male,0,0,40,US,0
17259,57,Non-Private,123053,15,Married,Managerial-Specialist,Husband,Non-White,Male,15024,0,50,Non-US,1
43283,21,Private,154192,9,Married,Other,Husband,White,Male,0,0,40,US,0
27152,66,Private,236879,1,Non-Married,Other,Non-Husband,White,Female,0,0,40,Non-US,0
15003,35,Private,335704,12,Married,Other,Husband,White,Male,0,0,60,US,0
2521,54,Non-Private,169785,14,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
20851,24,Private,157894,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
31426,59,Non-Private,56392,10,Married,Other,Husband,White,Male,0,1579,60,US,0
28995,46,Private,104632,9,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,Non-US,1
40721,34,Private,31752,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
45454,26,Private,49092,9,Married,Managerial-Specialist,Husband,White,Male,0,0,30,US,0
6736,22,Private,199555,10,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
47197,56,Private,100285,10,Married,Other,Husband,White,Male,0,0,45,US,0
12112,48,Non-Private,88564,4,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
17023,24,Private,326334,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,20,US,0
43777,43,Private,115932,13,Married,Other,Husband,White,Male,0,0,40,US,1
17105,27,Private,188171,6,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,0
46666,42,Non-Private,342634,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
2228,42,Private,99254,12,Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,1
3854,60,Private,83861,9,Married,Other,Husband,White,Male,0,0,40,US,0
16445,52,Private,172165,6,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
6449,51,Private,145114,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
48698,41,Non-Private,190910,9,Married,Other,Non-Husband,White,Male,0,0,40,US,0
46641,38,Private,170783,11,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
13011,36,Private,316298,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
16000,27,Private,221366,10,Married,Managerial-Specialist,Husband,White,Male,3103,0,50,US,1
2874,38,Non-Private,115433,12,Married,Managerial-Specialist,Non-Husband,White,Female,7688,0,33,US,1
28925,61,Private,80896,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,45,US,1
40339,24,Private,174714,10,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
44481,34,Private,443546,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
12468,34,Private,117444,13,Married,Managerial-Specialist,Husband,White,Male,0,0,65,US,1
11561,57,Non-Private,290661,16,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,1
6502,33,Private,213226,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
32026,26,Private,107827,9,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
44020,32,Private,197325,9,Married,Other,Husband,White,Male,0,0,40,US,0
47742,30,Non-Private,335124,10,Non-Married,Other,Non-Husband,White,Female,0,0,36,US,0
32971,36,Private,175130,7,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
11331,23,Private,117789,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
46352,54,Private,335177,9,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
26939,50,Private,117295,6,Married,Other,Husband,White,Male,0,0,40,US,0
11356,34,Private,96480,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
34559,42,Non-Private,172307,10,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,0
34466,23,Non-Private,361278,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
12830,81,Private,201398,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,0
33650,34,Private,334744,14,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
37721,51,Private,171924,9,Married,Other,Husband,White,Male,7688,0,50,US,1
14051,33,Private,529104,7,Married,Other,Husband,White,Male,0,0,50,US,0
46096,34,Private,235271,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,86,US,1
29768,38,Private,240467,14,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,35,US,0
34822,21,Private,188923,9,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
8350,25,Private,209428,10,Married,Other,Husband,White,Male,0,0,25,Non-US,0
47282,22,Private,305423,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,36,US,0
15237,22,Private,190429,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
32401,52,Non-Private,143533,4,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
39480,21,Private,162688,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
41770,24,Private,138892,9,Married,Other,Husband,Non-White,Male,0,0,40,US,0
38042,37,Private,94331,8,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
21963,34,Private,96245,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
13543,54,Private,159755,10,Married,Other,Husband,White,Male,0,0,40,US,1
34312,29,Private,208406,12,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
12869,18,Private,183034,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,35,US,0
27771,65,Non-Private,23494,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,2174,40,US,1
11992,21,Private,234108,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
47151,45,Non-Private,74305,14,Married,Managerial-Specialist,Husband,White,Male,0,0,35,US,1
20055,50,Private,183173,9,Married,Managerial-Specialist,Husband,White,Male,99999,0,40,US,1
42717,46,Private,331498,16,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
6248,56,Private,83196,9,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
46761,40,Private,171234,11,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,24,US,0
6519,51,Non-Private,165001,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,25236,0,50,US,1
5792,45,Non-Private,170871,9,Married,Managerial-Specialist,Husband,White,Male,15024,0,55,US,1
38223,46,Non-Private,142222,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,1151,0,60,US,0
46029,62,Private,125832,5,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,0
5961,24,Private,200967,9,Married,Other,Non-Husband,White,Female,0,0,36,US,0
11831,48,Private,160647,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,Non-US,1
23058,43,Private,320277,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
27366,32,Private,176992,6,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
38224,50,Non-Private,120521,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,50,US,1
145,31,Private,185814,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,30,US,0
47964,69,Private,29087,4,Married,Other,Husband,White,Male,0,0,6,US,0
20838,20,Private,482732,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,24,US,0
2849,21,Private,85088,10,Non-Married,Other,Non-Husband,White,Female,0,0,37,US,0
19340,22,Private,29810,10,Non-Married,Other,Non-Husband,White,Female,0,0,30,US,0
36163,39,Non-Private,131808,10,Married,Other,Husband,White,Male,7688,0,80,US,1
5461,28,Private,375482,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
9833,60,Non-Private,137733,13,Married,Other,Husband,White,Male,0,0,50,US,0
23625,34,Non-Private,203488,9,Married,Other,Husband,White,Male,0,0,60,US,0
13169,53,Private,108083,4,Married,Other,Husband,White,Male,0,0,45,US,0
19345,46,Non-Private,177305,11,Married,Other,Non-Husband,Non-White,Female,0,0,35,US,1
45818,45,Private,90992,9,Married,Other,Husband,White,Male,0,0,70,US,0
21959,44,Private,19914,9,Married,Other,Non-Husband,Non-White,Female,0,0,50,Non-US,0
16088,54,Private,150999,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,0
12583,35,Private,261241,9,Non-Married,Other,Non-Husband,White,Male,0,1741,60,US,0
42967,42,Private,252392,9,Married,Other,Husband,White,Male,0,0,40,US,0
19907,23,Non-Private,283499,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
16071,57,Non-Private,250976,9,Married,Other,Husband,White,Male,0,0,40,US,0
20809,20,Private,258298,10,Non-Married,Other,Non-Husband,White,Male,0,0,20,US,0
4078,19,Private,387215,10,Non-Married,Other,Non-Husband,White,Male,0,1719,16,US,0
1294,36,Private,113397,9,Married,Other,Husband,White,Male,0,0,40,US,0
35243,41,Private,319271,10,Married,Other,Husband,White,Male,0,0,50,US,0
9328,20,Private,120572,10,Non-Married,Other,Non-Husband,White,Female,0,0,12,US,0
38744,46,Private,98735,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
26687,34,Private,310525,9,Married,Other,Husband,Non-White,Male,0,0,10,US,0
31152,57,Private,300908,12,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,75,US,0
33304,46,Non-Private,315984,9,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
34589,44,Private,112847,4,Married,Other,Husband,Non-White,Male,0,0,40,Non-US,0
12826,19,Private,209826,10,Non-Married,Other,Non-Husband,White,Female,0,0,15,US,0
48521,18,Non-Private,378036,8,Non-Married,Other,Non-Husband,White,Male,0,0,10,US,0
31099,37,Non-Private,117683,9,Married,Other,Husband,White,Male,0,0,40,US,0
25449,49,Private,83610,13,Married,Managerial-Specialist,Husband,White,Male,7688,0,66,US,1
24719,33,Private,259301,10,Married,Other,Husband,White,Male,0,0,41,US,0
29706,31,Non-Private,113530,9,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
44193,43,Private,190885,4,Non-Married,Other,Non-Husband,White,Female,0,0,38,Non-US,0
16772,39,Private,108069,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
29614,25,Private,219897,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,Non-US,0
31331,46,Non-Private,238162,12,Married,Other,Husband,White,Male,0,1887,50,US,1
18901,30,Private,130369,11,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
9580,35,Non-Private,35309,13,Non-Married,Other,Non-Husband,Non-White,Male,0,0,28,US,0
40572,30,Private,307353,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,35,US,0
41995,17,Private,86019,7,Non-Married,Other,Non-Husband,White,Female,0,0,36,US,0
46628,25,Private,51392,11,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
35061,27,Private,142621,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
16759,28,Private,70034,13,Married,Other,Husband,White,Male,0,0,45,US,1
35218,31,Private,185778,9,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
8795,61,Private,30475,4,Married,Other,Husband,White,Male,0,0,40,US,1
10761,33,Private,191385,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,Non-US,0
38332,56,Non-Private,220896,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
1264,22,Non-Private,153516,10,Non-Married,Other,Non-Husband,White,Male,0,0,35,US,0
